159,142,1,760
280,101,1,761
150,788,3,762
382,666,1,763
1191,469,8,764
119,539,1,765
649,323,1,766
488,254,4,767
1201,719,7,768
164,863,3,769
263,782,5,770
604,526,1,771
271,112,1,772
883,124,11,773
1170,770,7,774
807,226,11,775
286,481,2,776
256,99,1,777
337,897,5,778
1153,394,8,779
289,464,2,780
1216,412,8,781
591,520,1,782
879,576,13,783
99,233,1,784
934,371,9,785
965,363,9,786
333,663,1,787
245,806,5,788
555,553,1,789
955,860,6,790
185,181,1,791
169,130,1,792
339,104,1,793
478,617,1,794
1066,455,8,795
870,880,6,796
630,274,1,797
145,533,1,798
465,114,1,799
409,289,4,800
1040,516,8,801
589,481,1,802
1105,816,7,803
187,755,3,804
660,776,10,805
275,833,5,806
561,544,1,807
430,629,1,808
346,839,5,809
648,871,10,810
960,302,9,811
369,661,1,812
127,748,3,813
204,471,2,814
452,117,1,815
277,760,5,816
207,469,2,817
52,364,1,818
819,135,11,819
156,779,3,820
547,139,1,821
944,400,9,822
1151,874,7,823
246,909,5,824
893,819,6,825
273,64,1,826
1157,728,7,827
277,462,2,828
386,868,5,829
128,497,1,830
295,625,1,831
94,295,1,832
290,442,2,833
345,905,5,834
1119,579,8,835
661,395,1,836
383,611,1,837
469,489,14,838
76,477,1,839
133,251,1,840
127,822,3,841
302,481,2,842
538,604,1,843
302,852,5,844
939,176,11,845
245,831,5,846
301,845,5,847
823,925,6,848
1204,429,8,849
234,243,12,850
188,871,3,851
601,179,1,852
467,266,4,853
469,298,4,854
811,225,11,855
246,838,5,856
338,477,2,857
307,673,1,858
971,327,9,859
863,138,11,860
275,468,2,861
167,771,3,862
258,82,1,863
438,65,1,864
1158,742,7,865
1028,148,11,866
336,693,1,867
363,859,5,868
168,765,3,869
157,833,3,870
678,400,1,871
450,117,1,872
413,237,4,873
1173,787,7,874
502,103,1,875
113,549,1,876
409,673,1,877
911,879,6,878
118,779,3,879
193,280,12,880
856,505,13,881
888,129,11,882
576,204,1,883
705,824,10,884
61,722,3,885
145,503,1,886
633,225,1,887
965,295,9,888
178,96,1,889
146,759,3,890
581,488,1,891
104,512,1,892
1175,385,8,893
187,797,3,894
338,474,2,895
67,305,1,896
249,749,3,897
1075,788,7,898
248,656,1,899
291,754,5,900
143,166,1,901
589,187,1,902
449,90,1,903
851,516,13,904
321,629,1,905
431,501,14,906
681,914,10,907
378,890,5,908
1190,714,7,909
216,590,1,910
1073,146,11,911
1155,419,8,912
63,454,1,913
141,507,1,914
362,107,1,915
237,450,2,916
503,233,4,917
82,486,1,918
169,545,1,919
517,120,1,920
312,483,2,921
823,173,11,922
992,317,9,923
221,733,3,924
455,93,1,925
255,106,1,926
159,772,3,927
991,318,9,928
1127,865,7,929
324,770,5,930
282,75,1,931
313,256,12,932
622,489,1,933
573,197,1,934
1168,267,11,935
270,473,2,936
109,794,3,937
270,63,1,938
619,232,1,939
229,474,2,940
676,397,1,941
292,760,5,942
271,485,2,943
159,557,1,944
326,862,5,945
119,237,1,946
467,300,4,947
134,514,1,948
963,299,9,949
86,414,1,950
204,736,3,951
597,228,1,952
102,202,1,953
132,242,1,954
746,562,13,955
349,819,5,956
457,636,1,957
498,258,4,958
167,186,1,959
859,116,11,960
1164,542,8,961
969,310,9,962
316,812,5,963
156,754,3,964
400,78,1,965
491,254,4,966
161,513,1,967
194,576,1,968
313,646,1,969
488,256,4,970
1221,722,7,971
1045,501,8,972
1143,575,8,973
469,251,4,974
229,275,12,975
1162,560,8,976
996,333,9,977
359,225,4,978
863,93,11,979
212,121,1,980
218,787,3,981
1155,255,11,982
616,508,1,983
931,327,9,984
49,353,1,985
589,513,1,986
271,404,2,987
1224,715,7,988
359,664,1,989
95,234,1,990
561,543,1,991
356,867,5,992
224,598,1,993
225,115,1,994
121,464,1,995
130,767,3,996
463,640,1,997
909,788,6,998
210,758,3,999
231,723,3,1000
1014,330,9,1001
1145,888,7,1002
87,736,3,1003
322,868,5,1004
244,410,2,1005
1138,817,7,1006
505,118,1,1007
178,896,3,1008
293,752,5,1009
452,292,4,1010
614,339,1,1011
205,588,1,1012
220,780,3,1013
544,573,1,1014
92,483,1,1015
795,548,13,1016
235,473,2,1017
827,929,6,1018
580,173,1,1019
302,850,5,1020
856,806,6,1021
450,100,1,1022
622,510,1,1023
296,856,5,1024
648,483,1,1025
903,385,9,1026
98,280,1,1027
299,435,2,1028
363,242,4,1029
464,605,1,1030
318,490,2,1031
347,107,1,1032
800,151,11,1033
135,505,1,1034
960,910,6,1035
906,779,6,1036
1036,732,7,1037
976,330,9,1038
306,805,5,1039
708,728,10,1040
426,88,1,1041
398,303,4,1042
796,180,11,1043
1194,762,7,1044
1055,732,7,1045
78,743,3,1046
621,257,1,1047
1119,846,7,1048
430,249,4,1049
1050,157,11,1050
173,592,1,1051
130,756,3,1052
629,261,1,1053
640,441,1,1054
339,862,5,1055
53,372,1,1056
1198,735,7,1057
590,468,1,1058
876,442,13,1059
1120,562,8,1060
610,326,1,1061
200,819,3,1062
160,832,3,1063
179,763,3,1064
1225,453,8,1065
338,471,2,1066
269,596,1,1067
77,376,1,1068
483,616,1,1069
576,173,1,1070
451,660,1,1071
109,732,3,1072
307,860,5,1073
564,533,1,1074
249,904,5,1075
330,876,5,1076
343,54,1,1077
348,626,1,1078
282,723,5,1079
600,227,1,1080
1096,804,7,1081
314,848,5,1082
636,333,1,1083
109,462,1,1084
273,814,5,1085
660,442,1,1086
203,478,2,1087
663,366,1,1088
424,255,4,1089
430,416,14,1090
438,498,14,1091
56,404,1,1092
638,285,1,1093
311,848,5,1094
1076,504,8,1095
1135,807,7,1096
179,874,3,1097
170,884,3,1098
1145,729,7,1099
576,574,1,1100
117,795,3,1101
258,906,5,1102
191,867,3,1103
966,301,9,1104
210,115,1,1105
301,84,1,1106
322,855,5,1107
441,339,4,1108
272,393,2,1109
639,899,10,1110
1142,869,7,1111
245,715,3,1112
54,308,1,1113
932,326,9,1114
448,316,4,1115
535,549,1,1116
1142,504,8,1117
456,275,4,1118
186,742,3,1119
576,518,1,1120
431,89,1,1121
598,219,1,1122
661,437,1,1123
231,420,2,1124
53,307,1,1125
449,303,4,1126
628,269,1,1127
1007,333,9,1128
347,893,5,1129
1041,724,7,1130
498,237,4,1131
1132,216,11,1132
172,878,3,1133
418,292,4,1134
435,452,14,1135
96,234,1,1136
544,641,1,1137
1100,139,11,1138
654,425,1,1139
233,729,3,1140
344,114,1,1141
421,643,1,1142
544,164,1,1143
600,181,1,1144
325,453,2,1145
826,920,6,1146
429,657,1,1147
1103,414,8,1148
433,238,4,1149
883,819,6,1150
280,670,1,1151
362,644,1,1152
428,247,4,1153
178,139,1,1154
234,130,1,1155
308,885,5,1156
473,251,4,1157
141,598,1,1158
401,287,4,1159
211,769,3,1160
188,793,3,1161
896,150,11,1162
150,843,3,1163
483,264,4,1164
193,812,3,1165
1076,814,7,1166
382,256,4,1167
256,798,5,1168
839,87,11,1169
914,561,13,1170
1025,322,9,1171
1119,440,8,1172
128,516,1,1173
604,500,1,1174
355,843,5,1175
460,459,14,1176
975,361,9,1177
999,448,8,1178
131,179,1,1179
143,133,1,1180
121,236,1,1181
559,151,1,1182
302,421,2,1183
315,859,5,1184
648,515,1,1185
352,654,1,1186
817,430,13,1187
349,815,5,1188
225,446,2,1189
213,795,3,1190
86,725,3,1191
829,898,6,1192
248,471,2,1193
449,234,4,1194
514,616,1,1195
580,589,1,1196
302,720,5,1197
671,334,1,1198
175,572,1,1199
306,755,5,1200
56,317,1,1201
936,774,6,1202
664,323,1,1203
606,218,1,1204
656,475,1,1205
675,428,1,1206
641,501,1,1207
156,735,3,1208
268,892,5,1209
250,803,5,1210
483,464,14,1211
1072,525,8,1212
990,314,9,1213
357,849,5,1214
272,96,1,1215
957,351,9,1216
183,806,3,1217
441,221,4,1218
290,868,5,1219
1133,731,7,1220
338,890,5,1221
202,612,1,1222
496,629,1,1223
264,844,5,1224
79,738,3,1225
1012,389,8,1226
255,223,12,1227
1064,790,7,1228
1073,439,8,1229
235,450,2,1230
1110,567,8,1231
662,743,10,1232
823,929,6,1233
700,819,10,1234
1162,409,8,1235
395,85,1,1236
370,68,1,1237
428,64,1,1238
443,290,4,1239
275,68,1,1240
617,312,1,1241
226,773,3,1242
597,537,1,1243
843,894,6,1244
889,180,11,1245
464,628,1,1246
234,460,2,1247
328,894,5,1248
302,879,5,1249
900,774,6,1250
818,196,11,1251
621,308,1,1252
118,468,1,1253
884,791,6,1254
633,708,10,1255
319,820,5,1256
312,97,1,1257
1143,397,8,1258
211,637,1,1259
388,269,4,1260
1069,752,7,1261
245,420,2,1262
108,731,3,1263
512,102,1,1264
186,761,3,1265
653,827,10,1266
912,180,11,1267
1176,406,8,1268
76,356,1,1269
197,746,3,1270
177,885,3,1271
188,783,3,1272
236,888,5,1273
949,298,9,1274
179,121,1,1275
1183,733,7,1276
1056,366,8,1277
1201,750,7,1278
1018,321,9,1279
1009,322,9,1280
496,610,1,1281
447,274,4,1282
281,88,1,1283
649,355,1,1284
383,47,1,1285
158,176,1,1286
90,270,1,1287
909,886,6,1288
1106,861,7,1289
247,116,1,1290
595,225,1,1291
287,470,2,1292
557,145,1,1293
846,453,13,1294
612,238,1,1295
672,829,10,1296
59,721,3,1297
409,419,14,1298
1130,749,7,1299
334,90,1,1300
1101,741,7,1301
1041,492,8,1302
138,529,1,1303
793,161,11,1304
1202,730,7,1305
394,437,14,1306
1032,382,8,1307
230,611,1,1308
1159,844,7,1309
605,449,1,1310
1038,746,7,1311
312,612,1,1312
1157,866,7,1313
1055,415,8,1314
246,466,2,1315
260,440,2,1316
417,226,4,1317
497,598,1,1318
465,247,4,1319
531,611,1,1320
649,284,1,1321
1047,737,7,1322
276,646,1,1323
268,416,2,1324
394,52,1,1325
1167,192,11,1326
261,383,2,1327
1144,708,7,1328
62,293,1,1329
286,468,2,1330
264,632,1,1331
212,581,1,1332
565,149,1,1333
136,580,1,1334
287,443,2,1335
1098,535,8,1336
688,848,10,1337
1137,848,7,1338
211,759,3,1339
648,225,1,1340
934,793,6,1341
315,747,5,1342
624,359,1,1343
1119,800,7,1344
656,381,1,1345
112,413,1,1346
250,476,2,1347
1084,404,8,1348
295,70,1,1349
796,558,13,1350
481,261,4,1351
987,902,6,1352
444,296,4,1353
173,158,1,1354
94,206,1,1355
691,827,10,1356
779,720,10,1357
1149,844,7,1358
296,781,5,1359
353,241,4,1360
198,127,1,1361
1175,490,8,1362
343,660,1,1363
146,726,3,1364
203,94,1,1365
279,826,5,1366
194,750,3,1367
1167,205,11,1368
1062,714,7,1369
480,90,1,1370
136,191,1,1371
1130,736,7,1372
62,283,1,1373
257,93,1,1374
270,68,1,1375
333,466,2,1376
608,207,1,1377
156,726,3,1378
849,846,6,1379
1167,370,8,1380
236,855,5,1381
927,742,6,1382
455,486,14,1383
366,234,4,1384
838,224,11,1385
850,500,13,1386
473,242,4,1387
616,439,1,1388
400,233,4,1389
1236,468,8,1390
629,258,1,1391
338,810,5,1392
294,298,12,1393
889,166,11,1394
602,491,1,1395
146,824,3,1396
872,849,6,1397
508,621,1,1398
376,881,5,1399
1015,181,11,1400
472,247,4,1401
265,92,1,1402
895,680,6,1403
217,461,2,1404
472,110,1,1405
444,318,4,1406
515,593,1,1407
797,220,11,1408
347,894,5,1409
1163,761,7,1410
659,296,1,1411
232,476,2,1412
168,865,3,1413
943,301,9,1414
254,382,2,1415
94,754,3,1416
1095,735,7,1417
427,115,1,1418
626,250,1,1419
86,757,3,1420
294,726,5,1421
184,808,3,1422
236,416,2,1423
516,142,1,1424
815,188,11,1425
469,117,1,1426
174,160,1,1427
137,514,1,1428
297,464,2,1429
1149,816,7,1430
1163,219,11,1431
117,725,3,1432
1194,747,7,1433
931,362,9,1434
54,362,1,1435
859,891,6,1436
957,373,9,1437
1147,820,7,1438
160,906,3,1439
166,781,3,1440
234,471,2,1441
638,492,1,1442
96,526,1,1443
1064,505,8,1444
409,429,14,1445
1174,275,11,1446
305,731,5,1447
298,479,2,1448
459,298,4,1449
459,654,1,1450
1070,128,11,1451
1111,157,11,1452
416,487,14,1453
179,876,3,1454
480,139,1,1455
361,911,5,1456
99,200,1,1457
123,829,3,1458
899,783,6,1459
438,80,1,1460
462,257,4,1461
139,733,3,1462
180,722,3,1463
395,224,4,1464
596,465,1,1465
1195,501,8,1466
233,470,2,1467
1210,418,8,1468
176,903,3,1469
256,850,5,1470
263,407,2,1471
292,646,1,1472
248,907,5,1473
431,246,4,1474
907,160,11,1475
617,380,1,1476
1002,344,9,1477
98,293,1,1478
1084,775,7,1479
432,313,4,1480
1099,840,7,1481
1090,821,7,1482
1216,482,8,1483
899,561,13,1484
171,618,1,1485
318,838,5,1486
447,91,1,1487
516,110,1,1488
163,775,3,1489
282,400,2,1490
413,82,1,1491
285,759,5,1492
170,837,3,1493
479,255,4,1494
317,469,2,1495
176,875,3,1496
873,523,13,1497
1057,558,8,1498
953,829,6,1499
183,117,1,1500
149,166,1,1501
104,776,3,1502
320,466,2,1503
975,323,9,1504
930,360,9,1505
829,214,11,1506
324,61,1,1507
799,426,13,1508
379,227,4,1509
404,282,4,1510
637,801,10,1511
1074,529,8,1512
647,808,10,1513
290,457,2,1514
437,291,4,1515
1130,880,7,1516
276,451,2,1517
283,319,12,1518
160,814,3,1519
475,112,1,1520
874,560,13,1521
116,228,1,1522
304,463,2,1523
732,740,10,1524
1107,459,8,1525
266,431,2,1526
118,532,1,1527
120,537,1,1528
759,515,13,1529
170,753,3,1530
872,805,6,1531
221,447,2,1532
964,317,9,1533
851,111,11,1534
233,833,5,1535
671,399,1,1536
1116,758,7,1537
891,183,11,1538
580,523,1,1539
171,733,3,1540
1176,720,7,1541
136,570,1,1542
260,885,5,1543
463,252,4,1544
162,890,3,1545
1162,807,7,1546
1030,526,8,1547
456,300,4,1548
1159,732,7,1549
402,242,4,1550
316,621,1,1551
695,826,10,1552
216,869,5,1553
1177,745,7,1554
643,320,1,1555
310,832,5,1556
755,729,10,1557
643,286,1,1558
556,593,1,1559
1056,431,8,1560
640,294,1,1561
304,62,1,1562
954,317,9,1563
1013,321,9,1564
242,811,5,1565
652,467,1,1566
293,451,2,1567
272,850,5,1568
198,855,3,1569
392,292,4,1570
651,380,1,1571
160,767,3,1572
94,773,3,1573
1138,829,7,1574
56,401,1,1575
1112,770,7,1576
596,213,1,1577
820,106,11,1578
173,832,3,1579
164,545,1,1580
1215,743,7,1581
646,273,1,1582
596,581,1,1583
236,759,3,1584
378,78,1,1585
85,717,3,1586
474,615,1,1587
609,557,1,1588
1147,787,7,1589
253,795,5,1590
291,680,1,1591
414,76,1,1592
215,268,12,1593
1216,713,7,1594
337,682,1,1595
330,886,5,1596
423,322,4,1597
261,425,2,1598
519,554,1,1599
638,364,1,1600
1131,367,8,1601
1079,798,7,1602
130,729,3,1603
250,473,2,1604
270,876,5,1605
393,84,1,1606
321,675,1,1607
675,873,10,1608
307,678,1,1609
1134,885,7,1610
117,175,1,1611
111,464,1,1612
223,851,5,1613
102,264,1,1614
271,631,1,1615
603,174,1,1616
863,82,11,1617
1093,826,7,1618
856,106,11,1619
50,324,1,1620
262,374,2,1621
1135,439,8,1622
114,788,3,1623
1121,594,8,1624
208,127,1,1625
72,726,3,1626
359,72,1,1627
858,452,13,1628
234,470,2,1629
421,244,4,1630
445,248,4,1631
1150,179,11,1632
150,170,1,1633
448,291,4,1634
111,223,1,1635
458,238,4,1636
426,280,4,1637
258,436,2,1638
369,417,14,1639
